FILIAL;MÊS;CONTA;REAL;ORÇ. GERENCIAL
0101-MCZ;OUT;311040502040 - MATERIAL COPA E COZINHA;-8.361;-6.580
0101-MCZ;OUT;311040502042 - COLETA DE RESIDUOS;-24.440;-34.480
0101-MCZ;OUT;311040502046 - BAIXAS DE ESTOQUE CONSUMO (5949/6949);-18.974;-8.000
0101-MCZ;OUT;311040502047 - MATERIAIS DE DIVULGACOES INTERNAS;-3.978;-1.400
0101-MCZ;OUT;311040502048 - EXAMES MEDICOS E HOSPITALARES;-4.883;-4.800
0101-MCZ;OUT;311040503001 - ENCARGOS DE DEPRECIACAO;0;-163.254
0101-MCZ;OUT;311040503002 - ENCARGOS DE AMORTIZACAO;0;-484.926
0101-MCZ;OUT;311040503003 - DESPESA COM AMORTIZACAO - ATIVO DE DIREITO DE USO;-850.312;0
0101-MCZ;OUT;311040701005 - CONTRIBUICAO SINDICAL;-2.283;0
0101-MCZ;OUT;311040701007 - GNRE;-16.194;-22.234
0101-MCZ;OUT;311040701008 - IMPOSTOS E TAXAS GERAIS;-3.899;-5.053
0101-MCZ;OUT;311040801001 - MANUTENCAO E REPARO BENS MOVEIS;-976;-6.600
0101-MCZ;OUT;311040801003 - MANUTENCAO E REPARO INSTALACOES IMOVEIS TERCEIR;-49.841;-1.440
0101-MCZ;OUT;311040801004 - MANUTENCAO E REPARO DE VEICULOS;-40;0
0101-MCZ;OUT;311041001007 - PROVISAO PARA CONTINGENCIAS ADMINISTRATIVAS;0;-1.600
0101-MCZ;OUT;311041001008 - PROVISAO CONTINGENCIAS CIVEIS;0;-1.600
0101-MCZ;OUT;311041101002 - MULTA DE TRANSITO;-470;-1.000
0101-MCZ;OUT;311041101004 - DESPESA DE DIRIGENTE;-1.578;0
0101-MCZ;OUT;311041101005 - BRINDES INSTITUCIONAIS;-9.744;-11.200
0101-MCZ;OUT;311041101006 - DOACOES;-18.036;0
0101-MCZ;OUT;311041205003 - RECEITA DE ALUGUEL;1.304;68.764
0101-MCZ;OUT;311041205005 - RECEITA DE VERBAS COOPERADA;207.477;0
0101-MCZ;OUT;311041401005 - CRM - CUSTOMER RELATIONSHIP MANAGEMENT (CALL CENTER);-4.680;0
0101-MCZ;OUT;311050101011 - DESPESAS COM CRÉDITO E COBRANÇA;-494;0
0101-MCZ;OUT;311050101018 - DESPESA COM BONIFICACAO;-160.784;-8.000
0101-MCZ;OUT;311050101021 - TAXAS DE ADMINISTRACAO DE CARTAO;-764.506;-518.368
0101-MCZ;OUT;311050102002 - COMBUSTIVEL PARA EMPILHADEIRAS;-19.095;-42.000
0101-MCZ;OUT;311050103001 - FRETE DE ENTREGA PARA CLIENTES;0;-639.523
0101-MCZ;OUT;311050103005 - FRETES EXTRAS;-9.192;0
0101-MCZ;OUT;311070101003 - DESPESAS BANCÁRIAS;-63.068;-54.885
0101-MCZ;OUT;311070101004 - IOF;-85;0
0101-MCZ;OUT;311070101006 - JUROS SOBRE FINANCIAMENTOS;-46.884;0
0101-MCZ;OUT;311070101007 - JUROS PASSIVOS;-2;-62.594
0101-MCZ;OUT;311070101008 - JUROS PARCELAMENTOS;-153.433;0
0101-MCZ;OUT;311070101014 - JUROS S/ ATIVO DE DIREITO DE USO;-202.072;0
0101-MCZ;OUT;311070101018 - DESCONTOS CONCEDIDOS;-182;-1.486
0101-MCZ;OUT;311070101025 - JUROS S/ ANTECIPACAO CARTAO;-2.360.837;0
0101-MCZ;OUT;311070103001 - RECEITAS JUROS ATIVOS;4.644;4.955
0101-MCZ;OUT;311070103002 - DESCONTOS OBTIDOS;288.306;6.684
0101-MCZ;OUT;311070103003 - RENDIMENTOS APLICACOES FINANCEIRAS;241;173
0101-MCZ;OUT;311070103004 - RECEITAS FUNDO CAPITALIZACAO;0;5.345
0101-MCZ;OUT;311070104023 - RECEITA DE VERBAS DESCONTOS EM DUPLICATAS;554.335;0
0101-MCZ;OUT;COFINS Frete Transferência;1.516;0
0101-MCZ;OUT;Encargos sobre comissões;-297.486;-347.380
0101-MCZ;OUT;Estorno Encargos sobre comissões;297.486;347.380
0101-MCZ;OUT;Frete Transferência Bruto;-38.009;0
0101-MCZ;OUT;ICMS Frete Transferência;3.186;0
0101-MCZ;OUT;PIS Frete Transferência;329;0
0101-MCZ;OUT;QUEBRA;0;-361.353
0101-MCZ;OUT;Rateio do Credito Pis e Cofins;619.885;0
0101-MCZ;OUT;VPC;0;1.112.047
0101-MCZ;NOV;311010101001 - RECEITA DE MERCADORIAS VENDIDAS NACIONAL;4.686.841;46.530.552
0101-MCZ;NOV;311010101006 - RECEITA DE FRETE MERCADORIA;13.378;423.174
0101-MCZ;NOV;311010102002 - ( - ) DESCONTOS INCONDICIONAIS;-55.136;-1.549.406
0101-MCZ;NOV;311010102003 - ( - ) ICMS S/ REVENDA MERCADORIA;-227.813;-1.743.557
0101-MCZ;NOV;311010102004 - ( - ) COFINS;-326.247;-3.052.187
0101-MCZ;NOV;311010102005 - ( - ) PIS/PASEP;-70.831;-709.153
0101-MCZ;NOV;311010102011 - ( - ) DEVOLUCAO DE VENDAS;-124.761;-2.233.466
0101-MCZ;NOV;311010102016 - ( - ) IPI;0;-625.305
0101-MCZ;NOV;311010201004 - RECEITA DE FRETE DE CLIENTE;37.614;0
0101-MCZ;NOV;311010202001 - ISS;0;-21.159
0101-MCZ;NOV;311010202002 - PIS;-621;-6.982
0101-MCZ;NOV;311010202003 - COFINS;-2.859;-32.161
0101-MCZ;NOV;311020101001 - CUSTO DE MERCADORIA VENDIDA NACIONAL;129.638;-24.803.279
0101-MCZ;NOV;311040101001 - ADICIONAL NOTURNO;0;-1.204
0101-MCZ;NOV;311040101005 - ALIMENTAÇÃO;0;-122.720
0101-MCZ;NOV;311040101007 - AVISO PRÉVIO;0;-16.860
0101-MCZ;NOV;311040101008 - BENEFÍCIOS A EMPREGADOS;0;-2.400
0101-MCZ;NOV;311040101010 - COMISSÃO E REPOUSO REMUNERADO;0;-560.290
0101-MCZ;NOV;311040101012 - CURSOS/TREINAMENTOS JD;0;-5.000
0101-MCZ;NOV;311040101015 - FERIAS;0;-8.028
0101-MCZ;NOV;311040101018 - GRATIFICAÇÕES / PREMIAÇÕES;0;-15.562
0101-MCZ;NOV;311040101019 - HORAS EXTRAS;0;-11.320
0101-MCZ;NOV;311040101022 - MENOR APRENDIZ;0;-2.000
0101-MCZ;NOV;311040101027 - PERICULOSIDADE;0;-1.545
0101-MCZ;NOV;311040101029 - SALÁRIOS E ORDENADOS;0;-721.866
0101-MCZ;NOV;311040101031 - EPI E UNIFORMES;0;-600
0101-MCZ;NOV;311040101032 - VALE TRANSPORTE;0;-69.219
0101-MCZ;NOV;311040101036 - QUEBRA DE CAIXA;0;-1.502
0101-MCZ;NOV;311040101038 - AJUDA DE CUSTO DOMINGO;0;-11.286
0101-MCZ;NOV;311040101039 - AJUDA DE CUSTO FERIADO;0;-28.826
0101-MCZ;NOV;311040101052 - SEGURO DE VIDA;0;-1.943
0101-MCZ;NOV;311040101056 - PREMIACOES POR MERITOS ANUAIS;0;-16.165
0101-MCZ;NOV;311040102001 - FGTS RESCISAO;0;-5.200
0101-MCZ;NOV;311040102002 - INSS PATRONAL;0;-367.909
0101-MCZ;NOV;311040102004 - FGTS;0;-102.197
0101-MCZ;NOV;311040102005 - FGTS 40% E MULTAS RESCISORIAS;0;-15.254
0101-MCZ;NOV;311040103001 - PROVISAO SOBRE FERIAS;0;-141.883
0101-MCZ;NOV;311040103002 - PROVISAO SOBRE INSS S/ FERIAS;0;-40.862
0101-MCZ;NOV;311040103003 - PROVISAO SOBRE FGTS S/ FERIAS;0;-11.351
0101-MCZ;NOV;311040103005 - PROVISAO SOBRE 13º SALARIO;0;-106.455
0101-MCZ;NOV;311040103006 - PROVISAO SOBRE INSS S/ 13º SALARIO;0;-30.659
0101-MCZ;NOV;311040103007 - PROVISAO SOBRE FGTS S/ 13º SALARIO;0;-8.516
0101-MCZ;NOV;311040201001 - AGUA/ESGOTO;0;-3.255
0101-MCZ;NOV;311040201002 - ALUGUEL;0;-640.287
0101-MCZ;NOV;311040201027 - ENERGIA ELETRICA;0;-270.000
0101-MCZ;NOV;311040201058 - COMUNICACAO;0;-23.747
0101-MCZ;NOV;311040301004 - GASTOS COM MIDIA DIGITAL;0;-419.674
0101-MCZ;NOV;311040301009 - GASTOS COM HONORARIOS PUBLICITARIOS;0;-74.250
0101-MCZ;NOV;311040301011 - GASTOS COM DESPESAS MARKETING;0;-4.364
0101-MCZ;NOV;311040301012 - GASTOS COM PRODUCAO/GRAFICA;0;-24.000
0101-MCZ;NOV;311040302006 - SERVICOS COM  RADIO INDOOR;0;-1.058
0101-MCZ;NOV;311040302017 - SERVICOS DE TRADE MARKETING;0;-9.091
0101-MCZ;NOV;311040302018 - SERVICOS COM PRODUCAO ELETRONICA;0;-48.012
0101-MCZ;NOV;311040302019 - PATROCINIO;0;-2.727
0101-MCZ;NOV;311040302020 - SERVICOS COM INTELIGENCIA ESTRATEGICA;0;-12.003
0101-MCZ;NOV;311040302022 - SERVICOS COM COMUNICACAO VISUAL - MKT;0;-4.545
0101-MCZ;NOV;311040304001 - FRETE DE ENTREGA PARA CLIENTES;-555;0
0101-MCZ;NOV;311040304005 - FRETE DE TRANSFERENCIA INTERMUNICIPAL/INTERESTADUAL - SERV. TERCEIROS;0;-663.571
0101-MCZ;NOV;311040405002 - LOCACAO DE MAQUINAS E EQUIPAMENTOS;0;-92.115
0101-MCZ;NOV;311040405004 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DE INFORMATICA;0;-32.712
0101-MCZ;NOV;311040414010 - LICENCIAMENTO DE SOFTWARE;0;-5.236
0101-MCZ;NOV;311040414011 - DESPESAS COM INFORMATICA E TELECOM;0;-10.644
0101-MCZ;NOV;311040417002 - HOTEIS E ESTADIAS;0;-600
0101-MCZ;NOV;311040417004 - TAXI / UBER;0;-400
0101-MCZ;NOV;311040417006 - COMBUSTIVEL EM VIAGEM;0;-326
0101-MCZ;NOV;311040417007 - ALIMENTACAO EM VIAGEM;0;-600
0101-MCZ;NOV;311040429005 - SERVICOS  CONTABEIS;0;-19.392
0101-MCZ;NOV;311040429009 - SERVICOS  ENERGIA ELETRICA;0;-12.900
0101-MCZ;NOV;311040429011 - SERVICOS  JURIDICOS;0;-4.000
0101-MCZ;NOV;311040429016 - SERVICOS  SEGURANCA E VIGILANCIA;0;-59.827
0101-MCZ;NOV;311040429017 - SERVICOS  FRETES E CARRETOS;0;-1.000
0101-MCZ;NOV;311040429018 - SERVICOS  COM TECNOLOGIA;0;-608
0101-MCZ;NOV;311040429020 - SERVICOS  COM MARKETING;0;-1.980
0101-MCZ;NOV;311040429021 - SERVICOS COM TRANSPORTE E GUARDA DE VALORES;0;-11.140
0101-MCZ;NOV;311040429022 - SERVICOS COM INSTALACOES E MONTAGENS;0;-2.000
0101-MCZ;NOV;311040429023 - SERVICOS COM LIMPEZA E CONSERVACAO;0;-119.750
0101-MCZ;NOV;311040429027 - SERVICOS DE DEDETIZACAO;0;-900
0101-MCZ;NOV;311040429031 - SERVICOS COM MANUTENCAO;-740;-33.726
0101-MCZ;NOV;311040429033 - SERVICOS DE ANALISE DE AGUA;0;-5.718
0101-MCZ;NOV;311040502004 - BENS DE NATUREZA NAO PERMANENTE;0;-1.260
0101-MCZ;NOV;311040502005 - CONDUCAO E PASSAGENS;0;-434
0101-MCZ;NOV;311040502006 - CONFRATERNIZACAO E EVENTOS INTERNOS;0;-3.200
0101-MCZ;NOV;311040502007 - CORREIOS E MALOTES;0;-540
0101-MCZ;NOV;311040502008 - DESPESAS LEGAIS E JUDICIAIS;0;-630
0101-MCZ;NOV;311040502015 - IMPRESSOS / MATERIAIS GRAFICOS;0;-2.051
0101-MCZ;NOV;311040502016 - LANCHES E REFEICOES;0;-4.400
0101-MCZ;NOV;311040502017 - MATERIAL EXPEDIENTE - OPERACAO LOJA;0;-600
0101-MCZ;NOV;311040502018 - MATERIAL DE LIMPEZA;0;-3.020
0101-MCZ;NOV;311040502025 - DESPESA COM RESSARCIMENTO;0;-2.160
0101-MCZ;NOV;311040502029 - DESPESAS COM MATERIAL DE EXPEDIENTE;0;-2.700
0101-MCZ;NOV;311040502030 - COMBUSTIVEL PARA  GERADOR;0;-5.400
0101-MCZ;NOV;311040502031 - COMBUSTIVEL VEICULOS DE TERCEIROS;0;-977
0101-MCZ;NOV;311040502035 - DESPESA COM ASSOCIACAO;0;-1.575
0101-MCZ;NOV;311040502039 - DESPESAS COM MATERIAL CONSUMO;0;-56.217
0101-MCZ;NOV;311040502040 - MATERIAL COPA E COZINHA;0;-6.580
0101-MCZ;NOV;311040502042 - COLETA DE RESIDUOS;0;-34.480
0101-MCZ;NOV;311040502046 - BAIXAS DE ESTOQUE CONSUMO (5949/6949);-5.075;-8.000
0101-MCZ;NOV;311040502047 - MATERIAIS DE DIVULGACOES INTERNAS;0;-1.400
0101-MCZ;NOV;311040502048 - EXAMES MEDICOS E HOSPITALARES;0;-4.800
0101-MCZ;NOV;311040503001 - ENCARGOS DE DEPRECIACAO;0;-163.254
0101-MCZ;NOV;311040503002 - ENCARGOS DE AMORTIZACAO;0;-484.926
0101-MCZ;NOV;311040701007 - GNRE;0;-30.260
0101-MCZ;NOV;311040701008 - IMPOSTOS E TAXAS GERAIS;0;-5.053
0101-MCZ;NOV;311040801001 - MANUTENCAO E REPARO BENS MOVEIS;0;-6.600
0101-MCZ;NOV;311040801003 - MANUTENCAO E REPARO INSTALACOES IMOVEIS TERCEIR;0;-1.440
0101-MCZ;NOV;311041001007 - PROVISAO PARA CONTINGENCIAS ADMINISTRATIVAS;0;-1.600
0101-MCZ;NOV;311041001008 - PROVISAO CONTINGENCIAS CIVEIS;0;-1.600
0101-MCZ;NOV;311041101002 - MULTA DE TRANSITO;0;-1.000
0101-MCZ;NOV;311041101005 - BRINDES INSTITUCIONAIS;0;-11.200
0101-MCZ;NOV;311041205003 - RECEITA DE ALUGUEL;0;68.764
0101-MCZ;NOV;311050101018 - DESPESA COM BONIFICACAO;-1.718;-8.000
0101-MCZ;NOV;311050101021 - TAXAS DE ADMINISTRACAO DE CARTAO;0;-633.908
0101-MCZ;NOV;311050102002 - COMBUSTIVEL PARA EMPILHADEIRAS;0;-44.000
0101-MCZ;NOV;311050103001 - FRETE DE ENTREGA PARA CLIENTES;0;-788.849
0101-MCZ;NOV;311070101003 - DESPESAS BANCÁRIAS;0;-54.885
0101-MCZ;NOV;311070101007 - JUROS PASSIVOS;0;-62.594
0101-MCZ;NOV;311070101018 - DESCONTOS CONCEDIDOS;0;-1.486
0101-MCZ;NOV;311070103001 - RECEITAS JUROS ATIVOS;0;4.955
0101-MCZ;NOV;311070103002 - DESCONTOS OBTIDOS;312;6.684
0101-MCZ;NOV;311070103003 - RENDIMENTOS APLICACOES FINANCEIRAS;0;173
0101-MCZ;NOV;311070103004 - RECEITAS FUNDO CAPITALIZACAO;0;5.345
0101-MCZ;NOV;COFINS Frete Transferência;6.047;0
0101-MCZ;NOV;Encargos sobre comissões;0;-347.380
0101-MCZ;NOV;Estorno Encargos sobre comissões;0;347.380
0101-MCZ;NOV;Frete Transferência Bruto;-79.576;0
0101-MCZ;NOV;PIS Frete Transferência;1.314;0
0101-MCZ;NOV;QUEBRA;0;-439.470
0101-MCZ;NOV;Rateio do Credito Pis e Cofins;713.000;0
0101-MCZ;NOV;VPC;0;1.381.265
0101-MCZ;DEZ;311010101001 - RECEITA DE MERCADORIAS VENDIDAS NACIONAL;0;42.267.038
0101-MCZ;DEZ;311010101006 - RECEITA DE FRETE MERCADORIA;0;395.286
0101-MCZ;DEZ;311010102002 - ( - ) DESCONTOS INCONDICIONAIS;0;-1.414.775
0101-MCZ;DEZ;311010102003 - ( - ) ICMS S/ REVENDA MERCADORIA;0;-1.568.464
0101-MCZ;DEZ;311010102004 - ( - ) COFINS;0;-2.770.994
0101-MCZ;DEZ;311010102005 - ( - ) PIS/PASEP;0;-642.419
0101-MCZ;DEZ;311010102011 - ( - ) DEVOLUCAO DE VENDAS;0;-2.028.818
0101-MCZ;DEZ;311010102016 - ( - ) IPI;0;-576.546
0101-MCZ;DEZ;311010202001 - ISS;0;-19.764
0101-MCZ;DEZ;311010202002 - PIS;0;-6.522
0101-MCZ;DEZ;311010202003 - COFINS;0;-30.042
0101-MCZ;DEZ;311020101001 - CUSTO DE MERCADORIA VENDIDA NACIONAL;0;-22.471.537
0101-MCZ;DEZ;311040101001 - ADICIONAL NOTURNO;0;-1.204
0101-MCZ;DEZ;311040101005 - ALIMENTAÇÃO;0;-122.720
0101-MCZ;DEZ;311040101007 - AVISO PRÉVIO;0;-16.860
0101-MCZ;DEZ;311040101008 - BENEFÍCIOS A EMPREGADOS;0;-2.400
0101-MCZ;DEZ;311040101010 - COMISSÃO E REPOUSO REMUNERADO;0;-560.290
0101-MCZ;DEZ;311040101012 - CURSOS/TREINAMENTOS JD;0;-5.000
0101-MCZ;DEZ;311040101015 - FERIAS;0;-8.028
0101-MCZ;DEZ;311040101018 - GRATIFICAÇÕES / PREMIAÇÕES;0;-15.562
0101-MCZ;DEZ;311040101019 - HORAS EXTRAS;0;-11.320
0101-MCZ;DEZ;311040101022 - MENOR APRENDIZ;0;-2.000
0101-MCZ;DEZ;311040101027 - PERICULOSIDADE;0;-1.545
0101-MCZ;DEZ;311040101029 - SALÁRIOS E ORDENADOS;0;-721.866
0101-MCZ;DEZ;311040101031 - EPI E UNIFORMES;0;-600
0101-MCZ;DEZ;311040101032 - VALE TRANSPORTE;0;-69.219
0101-MCZ;DEZ;311040101036 - QUEBRA DE CAIXA;0;-1.502
0101-MCZ;DEZ;311040101038 - AJUDA DE CUSTO DOMINGO;0;-11.286
0101-MCZ;DEZ;311040101039 - AJUDA DE CUSTO FERIADO;0;-28.826
0101-MCZ;DEZ;311040101052 - SEGURO DE VIDA;0;-1.943
0101-MCZ;DEZ;311040101056 - PREMIACOES POR MERITOS ANUAIS;0;-16.165
0101-MCZ;DEZ;311040102001 - FGTS RESCISAO;0;-5.200
0101-MCZ;DEZ;311040102002 - INSS PATRONAL;0;-367.909
0101-MCZ;DEZ;311040102004 - FGTS;0;-102.197
0101-MCZ;DEZ;311040102005 - FGTS 40% E MULTAS RESCISORIAS;0;-15.254
0101-MCZ;DEZ;311040103001 - PROVISAO SOBRE FERIAS;0;-141.883
0101-MCZ;DEZ;311040103002 - PROVISAO SOBRE INSS S/ FERIAS;0;-40.862
0101-MCZ;DEZ;311040103003 - PROVISAO SOBRE FGTS S/ FERIAS;0;-11.351
0101-MCZ;DEZ;311040103005 - PROVISAO SOBRE 13º SALARIO;0;-106.455
0101-MCZ;DEZ;311040103006 - PROVISAO SOBRE INSS S/ 13º SALARIO;0;-30.659
0101-MCZ;DEZ;311040103007 - PROVISAO SOBRE FGTS S/ 13º SALARIO;0;-8.516
0101-MCZ;DEZ;311040201001 - AGUA/ESGOTO;0;-3.255
0101-MCZ;DEZ;311040201002 - ALUGUEL;0;-640.287
0101-MCZ;DEZ;311040201027 - ENERGIA ELETRICA;0;-270.000
0101-MCZ;DEZ;311040201058 - COMUNICACAO;0;-23.747
0101-MCZ;DEZ;311040301004 - GASTOS COM MIDIA DIGITAL;0;-336.282
0101-MCZ;DEZ;311040301009 - GASTOS COM HONORARIOS PUBLICITARIOS;0;-74.250
0101-MCZ;DEZ;311040301011 - GASTOS COM DESPESAS MARKETING;0;-4.364
0101-MCZ;DEZ;311040301012 - GASTOS COM PRODUCAO/GRAFICA;0;-16.000
0101-MCZ;DEZ;311040302006 - SERVICOS COM  RADIO INDOOR;0;-1.058
0101-MCZ;DEZ;311040302018 - SERVICOS COM PRODUCAO ELETRONICA;0;-48.012
0101-MCZ;DEZ;311040302019 - PATROCINIO;0;-2.727
0101-MCZ;DEZ;311040302020 - SERVICOS COM INTELIGENCIA ESTRATEGICA;0;-12.003
0101-MCZ;DEZ;311040302022 - SERVICOS COM COMUNICACAO VISUAL - MKT;0;-4.545
0101-MCZ;DEZ;311040304005 - FRETE DE TRANSFERENCIA INTERMUNICIPAL/INTERESTADUAL - SERV. TERCEIROS;0;-592.689
0101-MCZ;DEZ;311040405002 - LOCACAO DE MAQUINAS E EQUIPAMENTOS;0;-92.115
0101-MCZ;DEZ;311040405004 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DE INFORMATICA;0;-32.712
0101-MCZ;DEZ;311040414010 - LICENCIAMENTO DE SOFTWARE;0;-5.236
0101-MCZ;DEZ;311040414011 - DESPESAS COM INFORMATICA E TELECOM;0;-10.644
0101-MCZ;DEZ;311040417002 - HOTEIS E ESTADIAS;0;-600
0101-MCZ;DEZ;311040417004 - TAXI / UBER;0;-400
0101-MCZ;DEZ;311040417006 - COMBUSTIVEL EM VIAGEM;0;-326
0101-MCZ;DEZ;311040417007 - ALIMENTACAO EM VIAGEM;0;-600
0101-MCZ;DEZ;311040429005 - SERVICOS  CONTABEIS;0;-19.392
0101-MCZ;DEZ;311040429009 - SERVICOS  ENERGIA ELETRICA;0;-12.900
0101-MCZ;DEZ;311040429011 - SERVICOS  JURIDICOS;0;-4.000
0101-MCZ;DEZ;311040429016 - SERVICOS  SEGURANCA E VIGILANCIA;0;-59.827
0101-MCZ;DEZ;311040429017 - SERVICOS  FRETES E CARRETOS;0;-1.000
0101-MCZ;DEZ;311040429018 - SERVICOS  COM TECNOLOGIA;0;-608
0101-MCZ;DEZ;311040429020 - SERVICOS  COM MARKETING;0;-1.980
0101-MCZ;DEZ;311040429021 - SERVICOS COM TRANSPORTE E GUARDA DE VALORES;0;-11.140
0101-MCZ;DEZ;311040429022 - SERVICOS COM INSTALACOES E MONTAGENS;0;-2.000
0101-MCZ;DEZ;311040429023 - SERVICOS COM LIMPEZA E CONSERVACAO;0;-119.750
0101-MCZ;DEZ;311040429027 - SERVICOS DE DEDETIZACAO;0;-900
0101-MCZ;DEZ;311040429031 - SERVICOS COM MANUTENCAO;0;-33.726
0101-MCZ;DEZ;311040429033 - SERVICOS DE ANALISE DE AGUA;0;-5.718
0101-MCZ;DEZ;311040502004 - BENS DE NATUREZA NAO PERMANENTE;0;-1.260
0101-MCZ;DEZ;311040502005 - CONDUCAO E PASSAGENS;0;-434
0101-MCZ;DEZ;311040502006 - CONFRATERNIZACAO E EVENTOS INTERNOS;0;-3.200
0101-MCZ;DEZ;311040502007 - CORREIOS E MALOTES;0;-540
0101-MCZ;DEZ;311040502008 - DESPESAS LEGAIS E JUDICIAIS;0;-630
0101-MCZ;DEZ;311040502015 - IMPRESSOS / MATERIAIS GRAFICOS;0;-2.051
0101-MCZ;DEZ;311040502016 - LANCHES E REFEICOES;0;-2.600
0101-MCZ;DEZ;311040502017 - MATERIAL EXPEDIENTE - OPERACAO LOJA;0;-600
0101-MCZ;DEZ;311040502018 - MATERIAL DE LIMPEZA;0;-3.020
0101-MCZ;DEZ;311040502025 - DESPESA COM RESSARCIMENTO;0;-2.160
0101-MCZ;DEZ;311040502029 - DESPESAS COM MATERIAL DE EXPEDIENTE;0;-5.400
0101-MCZ;DEZ;311040502031 - COMBUSTIVEL VEICULOS DE TERCEIROS;0;-977
0101-MCZ;DEZ;311040502035 - DESPESA COM ASSOCIACAO;0;-1.575
0101-MCZ;DEZ;311040502039 - DESPESAS COM MATERIAL CONSUMO;0;-50.617
0101-MCZ;DEZ;311040502040 - MATERIAL COPA E COZINHA;0;-6.580
0101-MCZ;DEZ;311040502042 - COLETA DE RESIDUOS;0;-34.480
0101-MCZ;DEZ;311040502046 - BAIXAS DE ESTOQUE CONSUMO (5949/6949);0;-8.000
0101-MCZ;DEZ;311040502047 - MATERIAIS DE DIVULGACOES INTERNAS;0;-1.400
0101-MCZ;DEZ;311040502048 - EXAMES MEDICOS E HOSPITALARES;0;-4.800
0101-MCZ;DEZ;311040503001 - ENCARGOS DE DEPRECIACAO;0;-163.254
0101-MCZ;DEZ;311040503002 - ENCARGOS DE AMORTIZACAO;0;-484.926
0101-MCZ;DEZ;311040701007 - GNRE;0;-22.234
0101-MCZ;DEZ;311040701008 - IMPOSTOS E TAXAS GERAIS;0;-5.053
0101-MCZ;DEZ;311040801001 - MANUTENCAO E REPARO BENS MOVEIS;0;-6.600
0101-MCZ;DEZ;311040801003 - MANUTENCAO E REPARO INSTALACOES IMOVEIS TERCEIR;0;-1.440
0101-MCZ;DEZ;311041001007 - PROVISAO PARA CONTINGENCIAS ADMINISTRATIVAS;0;-1.600
0101-MCZ;DEZ;311041001008 - PROVISAO CONTINGENCIAS CIVEIS;0;-1.600
0101-MCZ;DEZ;311041101002 - MULTA DE TRANSITO;0;-1.000
0101-MCZ;DEZ;311041101005 - BRINDES INSTITUCIONAIS;0;-11.200
0101-MCZ;DEZ;311041205003 - RECEITA DE ALUGUEL;0;68.764
0101-MCZ;DEZ;311050101018 - DESPESA COM BONIFICACAO;0;-8.000
0101-MCZ;DEZ;311050101021 - TAXAS DE ADMINISTRACAO DE CARTAO;0;-577.059
0101-MCZ;DEZ;311050102002 - COMBUSTIVEL PARA EMPILHADEIRAS;0;-36.000
0101-MCZ;DEZ;311050103001 - FRETE DE ENTREGA PARA CLIENTES;0;-733.082
0101-MCZ;DEZ;311070101003 - DESPESAS BANCÁRIAS;0;-54.885
0101-MCZ;DEZ;311070101007 - JUROS PASSIVOS;0;-62.594
0101-MCZ;DEZ;311070101018 - DESCONTOS CONCEDIDOS;0;-1.486
0101-MCZ;DEZ;311070103001 - RECEITAS JUROS ATIVOS;0;4.955
0101-MCZ;DEZ;311070103002 - DESCONTOS OBTIDOS;0;6.684
0101-MCZ;DEZ;311070103003 - RENDIMENTOS APLICACOES FINANCEIRAS;0;173
0101-MCZ;DEZ;311070103004 - RECEITAS FUNDO CAPITALIZACAO;0;5.345
0101-MCZ;DEZ;Encargos sobre comissões;0;-347.380
0101-MCZ;DEZ;Estorno Encargos sobre comissões;0;347.380
0101-MCZ;DEZ;QUEBRA;0;-399.214
0101-MCZ;DEZ;Rateio do Credito Pis e Cofins;607.279;0
0101-MCZ;DEZ;VPC;0;1.213.963
0102-JUAAT;JAN;311010102002 - ( - ) DESCONTOS INCONDICIONAIS;57;0
0102-JUAAT;JAN;311010102003 - ( - ) ICMS S/ REVENDA MERCADORIA;-2.896;0
0102-JUAAT;JAN;311040101001 - ADICIONAL NOTURNO;-11;-540
0102-JUAAT;JAN;311040101004 - AJUDA DE CUSTOS;-3.917;0
0102-JUAAT;JAN;311040101005 - ALIMENTAÇÃO;-3.600;-6.240
0102-JUAAT;JAN;311040101007 - AVISO PRÉVIO;0;-2.067
0102-JUAAT;JAN;311040101015 - FERIAS;0;-984
0102-JUAAT;JAN;311040101019 - HORAS EXTRAS;-1.660;-992
0102-JUAAT;JAN;311040101029 - SALÁRIOS E ORDENADOS;-38.110;-39.345
0102-JUAAT;JAN;311040101032 - VALE TRANSPORTE;-719;-2.588
0102-JUAAT;JAN;311040101038 - AJUDA DE CUSTO DOMINGO;0;-4.406
0102-JUAAT;JAN;311040101039 - AJUDA DE CUSTO FERIADO;0;-1.497
0102-JUAAT;JAN;311040101052 - SEGURO DE VIDA;-70;-99
0102-JUAAT;JAN;311040102001 - FGTS RESCISAO;0;-2.200
0102-JUAAT;JAN;311040102002 - INSS PATRONAL;-11.846;-13.913
0102-JUAAT;JAN;311040102004 - FGTS;-3.261;-3.865
0102-JUAAT;JAN;311040102005 - FGTS 40% E MULTAS RESCISORIAS;-210;-1.870
0102-JUAAT;JAN;311040103001 - PROVISAO SOBRE FERIAS;-6.912;-5.368
0102-JUAAT;JAN;311040103002 - PROVISAO SOBRE INSS S/ FERIAS;-1.991;-1.546
0102-JUAAT;JAN;311040103003 - PROVISAO SOBRE FGTS S/ FERIAS;-553;-429
